Attribution Method,Layer Name,Neuron Index,Relevance Score
GradXAct,yolo_model.model.22.cv1.conv,193,0.004185429774224758
GradXAct,yolo_model.model.22.cv1.conv,194,-0.0006045819609425962
GradXAct,yolo_model.model.22.cv1.conv,195,0.0001719896390568465
GradXAct,yolo_model.model.22.cv1.conv,196,0.000876564416103065
GradXAct,yolo_model.model.22.cv1.conv,197,-0.00042623700574040413
GradXAct,yolo_model.model.22.cv1.conv,198,0.00039322039810940623
GradXAct,yolo_model.model.22.cv1.conv,199,0.0011079817777499557
GradXAct,yolo_model.model.22.cv1.conv,200,5.9485697420313954e-05
GradXAct,yolo_model.model.22.cv1.conv,201,-4.2796600610017776e-05
GradXAct,yolo_model.model.22.cv1.conv,202,0.00016326821059919894
GradXAct,yolo_model.model.22.cv1.conv,203,-0.00017799595661927015
GradXAct,yolo_model.model.22.cv1.conv,204,0.0007146067218855023
GradXAct,yolo_model.model.22.cv1.conv,205,7.805835048202425e-05
GradXAct,yolo_model.model.22.cv1.conv,206,0.000159646529937163
GradXAct,yolo_model.model.22.cv1.conv,207,0.0013342092279344797
GradXAct,yolo_model.model.22.cv1.conv,208,0.0005200434243306518
GradXAct,yolo_model.model.22.cv1.conv,209,-0.0020525811705738306
GradXAct,yolo_model.model.22.cv1.conv,210,-0.0010347003117203712
GradXAct,yolo_model.model.22.cv1.conv,211,0.0011959872208535671
GradXAct,yolo_model.model.22.cv1.conv,212,-0.0013008941896259785
GradXAct,yolo_model.model.22.cv1.conv,213,-0.0004183996352367103
GradXAct,yolo_model.model.22.cv1.conv,214,0.0018716074991971254
GradXAct,yolo_model.model.22.cv1.conv,215,0.00026683288160711527
GradXAct,yolo_model.model.22.cv1.conv,216,0.0012448880588635802
GradXAct,yolo_model.model.22.cv1.conv,217,-0.0005356236360967159
GradXAct,yolo_model.model.22.cv1.conv,218,-0.0003468781942501664
GradXAct,yolo_model.model.22.cv1.conv,219,0.00217585451900959
GradXAct,yolo_model.model.22.cv1.conv,220,0.00041134972707368433
GradXAct,yolo_model.model.22.cv1.conv,221,-0.0005867620930075645
GradXAct,yolo_model.model.22.cv1.conv,222,0.00011749249824788421
GradXAct,yolo_model.model.22.cv1.conv,223,0.002026473404839635
GradXAct,yolo_model.model.22.cv1.conv,224,-0.0006615695310756564
GradXAct,yolo_model.model.22.cv1.conv,225,-0.00013153982581570745
GradXAct,yolo_model.model.22.cv1.conv,226,7.839001773390919e-05
GradXAct,yolo_model.model.22.cv1.conv,227,0.0026407581754028797
GradXAct,yolo_model.model.22.cv1.conv,228,-0.0006197113543748856
GradXAct,yolo_model.model.22.cv1.conv,229,-0.0013286505127325654
GradXAct,yolo_model.model.22.cv1.conv,230,-0.00017580739222466946
GradXAct,yolo_model.model.22.cv1.conv,231,4.167001316091046e-05
GradXAct,yolo_model.model.22.cv1.conv,232,0.0005686482763849199
GradXAct,yolo_model.model.22.cv1.conv,233,-0.0005096406093798578
GradXAct,yolo_model.model.22.cv1.conv,234,0.001442982698790729
GradXAct,yolo_model.model.22.cv1.conv,235,-0.0009269161382690072
GradXAct,yolo_model.model.22.cv1.conv,236,0.0010473289294168353
GradXAct,yolo_model.model.22.cv1.conv,237,-0.0005632920656353235
GradXAct,yolo_model.model.22.cv1.conv,238,0.001403300790116191
GradXAct,yolo_model.model.22.cv1.conv,239,0.0007016045856289566
GradXAct,yolo_model.model.22.cv1.conv,240,-0.0009686172124929726
GradXAct,yolo_model.model.22.cv1.conv,241,0.0012430899078026414
GradXAct,yolo_model.model.22.cv1.conv,242,-0.00048718671314418316
GradXAct,yolo_model.model.22.cv1.conv,243,-0.0009791867341846228
GradXAct,yolo_model.model.22.cv1.conv,244,-0.0014569682534784079
GradXAct,yolo_model.model.22.cv1.conv,245,-0.0019261969719082117
GradXAct,yolo_model.model.22.cv1.conv,246,0.00033523901947773993
GradXAct,yolo_model.model.22.cv1.conv,247,9.378102549817413e-05
GradXAct,yolo_model.model.22.cv1.conv,248,0.0008615829283371568
GradXAct,yolo_model.model.22.cv1.conv,249,0.004417755641043186
GradXAct,yolo_model.model.22.cv1.conv,250,-0.0010780282318592072
GradXAct,yolo_model.model.22.cv1.conv,251,0.0007387966616079211
GradXAct,yolo_model.model.22.cv1.conv,252,-0.00013282938743941486
GradXAct,yolo_model.model.22.cv1.conv,253,-0.0009645848185755312
GradXAct,yolo_model.model.22.cv1.conv,254,-0.0012774792267009616
GradXAct,yolo_model.model.22.cv1.conv,255,0.003996362444013357
GradXAct,yolo_model.model.22.cv2.conv,0,-7.659377297386527e-05
GradXAct,yolo_model.model.22.cv2.conv,1,0.000365263142157346
GradXAct,yolo_model.model.22.cv2.conv,2,-0.00029820119380019605
GradXAct,yolo_model.model.22.cv2.conv,3,-0.00038901111111044884
GradXAct,yolo_model.model.22.cv2.conv,4,7.046993414405733e-05
GradXAct,yolo_model.model.22.cv2.conv,5,-1.0236493835691363e-05
GradXAct,yolo_model.model.22.cv2.conv,6,7.725568138994277e-06
GradXAct,yolo_model.model.22.cv2.conv,7,-0.0011012008180841804
GradXAct,yolo_model.model.22.cv2.conv,8,-0.0002072617644444108
GradXAct,yolo_model.model.22.cv2.conv,9,-0.00015770738536957651
GradXAct,yolo_model.model.22.cv2.conv,10,5.271217378322035e-05
GradXAct,yolo_model.model.22.cv2.conv,11,-8.815636829240248e-05
GradXAct,yolo_model.model.22.cv2.conv,12,-0.001410413533449173
GradXAct,yolo_model.model.22.cv2.conv,13,-0.00021644527441821992
GradXAct,yolo_model.model.22.cv2.conv,14,-1.3180043424654286e-05
GradXAct,yolo_model.model.22.cv2.conv,15,-0.011900561861693859
GradXAct,yolo_model.model.22.cv2.conv,16,0.00026114744832739234
GradXAct,yolo_model.model.22.cv2.conv,17,0.0001855646405601874
GradXAct,yolo_model.model.22.cv2.conv,18,-0.00012598323519341648
GradXAct,yolo_model.model.22.cv2.conv,19,-0.0005850479356013238
GradXAct,yolo_model.model.22.cv2.conv,20,-0.001000548480078578
GradXAct,yolo_model.model.22.cv2.conv,21,0.0001331233070231974
GradXAct,yolo_model.model.22.cv2.conv,22,-0.007280657067894936
GradXAct,yolo_model.model.22.cv2.conv,23,-0.0008151413057930768
GradXAct,yolo_model.model.22.cv2.conv,24,0.0009626152459532022
GradXAct,yolo_model.model.22.cv2.conv,25,9.041331941261888e-05
GradXAct,yolo_model.model.22.cv2.conv,26,-0.00020046409917995334
GradXAct,yolo_model.model.22.cv2.conv,27,-7.845576328691095e-05
GradXAct,yolo_model.model.22.cv2.conv,28,0.00019092197180725634
GradXAct,yolo_model.model.22.cv2.conv,29,0.0003736096841748804
GradXAct,yolo_model.model.22.cv2.conv,30,-0.0007402056944556534
GradXAct,yolo_model.model.22.cv2.conv,31,0.0006687143468298018
GradXAct,yolo_model.model.22.cv2.conv,32,3.309946623630822e-05
GradXAct,yolo_model.model.22.cv2.conv,33,-0.002309669042006135
GradXAct,yolo_model.model.22.cv2.conv,34,-0.0006269675213843584
GradXAct,yolo_model.model.22.cv2.conv,35,0.00010140316589968279
GradXAct,yolo_model.model.22.cv2.conv,36,-0.0027881008572876453
GradXAct,yolo_model.model.22.cv2.conv,37,0.0006604139343835413
GradXAct,yolo_model.model.22.cv2.conv,38,-9.922863682731986e-05
GradXAct,yolo_model.model.22.cv2.conv,39,-0.00012660672655329108
GradXAct,yolo_model.model.22.cv2.conv,40,-4.741478187497705e-05
GradXAct,yolo_model.model.22.cv2.conv,41,4.343176988186315e-05
GradXAct,yolo_model.model.22.cv2.conv,42,-0.0001334866974502802
GradXAct,yolo_model.model.22.cv2.conv,43,-0.001749927643686533
GradXAct,yolo_model.model.22.cv2.conv,44,-0.0002930128830485046
GradXAct,yolo_model.model.22.cv2.conv,45,0.002130714477971196
GradXAct,yolo_model.model.22.cv2.conv,46,-0.00013751155347563326
GradXAct,yolo_model.model.22.cv2.conv,47,2.4440567358396947e-05
GradXAct,yolo_model.model.22.cv2.conv,48,-0.0004081155639141798
GradXAct,yolo_model.model.22.cv2.conv,49,5.379450158216059e-06
GradXAct,yolo_model.model.22.cv2.conv,50,-0.00014269002713263035
GradXAct,yolo_model.model.22.cv2.conv,51,-0.0007075133617036045
GradXAct,yolo_model.model.22.cv2.conv,52,0.000131174034322612
GradXAct,yolo_model.model.22.cv2.conv,53,0.0006854912498965859
GradXAct,yolo_model.model.22.cv2.conv,54,0.00016343420429620892
GradXAct,yolo_model.model.22.cv2.conv,55,-0.0005386264529079199
GradXAct,yolo_model.model.22.cv2.conv,56,-1.9281702407170087e-05
GradXAct,yolo_model.model.22.cv2.conv,57,-0.0007109191501513124
GradXAct,yolo_model.model.22.cv2.conv,58,3.91971152566839e-05
GradXAct,yolo_model.model.22.cv2.conv,59,0.0017086181323975325
GradXAct,yolo_model.model.22.cv2.conv,60,-0.0001924909884110093
GradXAct,yolo_model.model.22.cv2.conv,61,0.0003270817978773266
GradXAct,yolo_model.model.22.cv2.conv,62,0.0009251118754036725
GradXAct,yolo_model.model.22.cv2.conv,63,-0.0029278360307216644
GradXAct,yolo_model.model.22.cv2.conv,64,-0.00011308942339383066
GradXAct,yolo_model.model.22.cv2.conv,65,7.641682168468833e-05
GradXAct,yolo_model.model.22.cv2.conv,66,6.537960871355608e-05
GradXAct,yolo_model.model.22.cv2.conv,67,-0.0011674577835947275
GradXAct,yolo_model.model.22.cv2.conv,68,-0.0005420550005510449
GradXAct,yolo_model.model.22.cv2.conv,69,0.0009178156033158302
GradXAct,yolo_model.model.22.cv2.conv,70,0.00011372923472663388
GradXAct,yolo_model.model.22.cv2.conv,71,-0.00021657365141436458
GradXAct,yolo_model.model.22.cv2.conv,72,3.173978620907292e-05
GradXAct,yolo_model.model.22.cv2.conv,73,-0.001637583365663886
GradXAct,yolo_model.model.22.cv2.conv,74,-1.3817780200042762e-05
GradXAct,yolo_model.model.22.cv2.conv,75,0.000384761777240783
GradXAct,yolo_model.model.22.cv2.conv,76,0.00011246018402744085
GradXAct,yolo_model.model.22.cv2.conv,77,-0.0033384591806679964
GradXAct,yolo_model.model.22.cv2.conv,78,0.0003434046229813248
GradXAct,yolo_model.model.22.cv2.conv,79,9.27811925066635e-05
GradXAct,yolo_model.model.22.cv2.conv,80,-7.408348756143823e-05
GradXAct,yolo_model.model.22.cv2.conv,81,-2.516593121981714e-05
GradXAct,yolo_model.model.22.cv2.conv,82,0.00016856954607646912
GradXAct,yolo_model.model.22.cv2.conv,83,0.0005683052004314959
GradXAct,yolo_model.model.22.cv2.conv,84,-0.003446269081905484
GradXAct,yolo_model.model.22.cv2.conv,85,-0.0002697930030990392
GradXAct,yolo_model.model.22.cv2.conv,86,-0.00010329100041417405
GradXAct,yolo_model.model.22.cv2.conv,87,0.0006099976017139852
GradXAct,yolo_model.model.22.cv2.conv,88,-0.0005260578473098576
GradXAct,yolo_model.model.22.cv2.conv,89,0.000540425768122077
GradXAct,yolo_model.model.22.cv2.conv,90,-4.0052113035926595e-05
GradXAct,yolo_model.model.22.cv2.conv,91,0.00035196516546420753
GradXAct,yolo_model.model.22.cv2.conv,92,0.0005320586496964097
GradXAct,yolo_model.model.22.cv2.conv,93,-0.0026072748005390167
GradXAct,yolo_model.model.22.cv2.conv,94,-0.0014175411779433489
GradXAct,yolo_model.model.22.cv2.conv,95,-0.0002317901817150414
GradXAct,yolo_model.model.22.cv2.conv,96,-0.0008940178668126464
GradXAct,yolo_model.model.22.cv2.conv,97,0.0059021818451583385
GradXAct,yolo_model.model.22.cv2.conv,98,0.0014243503101170063
GradXAct,yolo_model.model.22.cv2.conv,99,-0.0004493804008234292
GradXAct,yolo_model.model.22.cv2.conv,100,0.00015395255468320101
GradXAct,yolo_model.model.22.cv2.conv,101,5.8779249229701236e-05
GradXAct,yolo_model.model.22.cv2.conv,102,0.01142281573265791
GradXAct,yolo_model.model.22.cv2.conv,103,0.0005051841726526618
GradXAct,yolo_model.model.22.cv2.conv,104,-0.0017545088194310665
GradXAct,yolo_model.model.22.cv2.conv,105,-0.0003838347620330751
GradXAct,yolo_model.model.22.cv2.conv,106,0.0006763177225366235
GradXAct,yolo_model.model.22.cv2.conv,107,-0.00010075338650494814
GradXAct,yolo_model.model.22.cv2.conv,108,-6.687092536594719e-05
GradXAct,yolo_model.model.22.cv2.conv,109,0.0005655854474753141
GradXAct,yolo_model.model.22.cv2.conv,110,0.002756185829639435
GradXAct,yolo_model.model.22.cv2.conv,111,5.441957546281628e-05
GradXAct,yolo_model.model.22.cv2.conv,112,-0.0017949346220120788
GradXAct,yolo_model.model.22.cv2.conv,113,-0.0002692601701710373
GradXAct,yolo_model.model.22.cv2.conv,114,6.66304404148832e-05
GradXAct,yolo_model.model.22.cv2.conv,115,0.00023794718435965478
GradXAct,yolo_model.model.22.cv2.conv,116,-9.817833779379725e-05
GradXAct,yolo_model.model.22.cv2.conv,117,-0.0023030084557831287
GradXAct,yolo_model.model.22.cv2.conv,118,0.0006170606939122081
GradXAct,yolo_model.model.22.cv2.conv,119,-0.0006492719985544682
GradXAct,yolo_model.model.22.cv2.conv,120,-0.00023845586110837758
GradXAct,yolo_model.model.22.cv2.conv,121,1.2619202607311308e-05
GradXAct,yolo_model.model.22.cv2.conv,122,-0.0004662110295612365
GradXAct,yolo_model.model.22.cv2.conv,123,0.00011726248339982703
GradXAct,yolo_model.model.22.cv2.conv,124,-1.4798430129303597e-05
GradXAct,yolo_model.model.22.cv2.conv,125,4.607919618138112e-05
GradXAct,yolo_model.model.22.cv2.conv,126,2.087961183860898e-05
GradXAct,yolo_model.model.22.cv2.conv,127,-0.0012423801235854626
GradXAct,yolo_model.model.22.cv2.conv,128,9.77031231741421e-06
GradXAct,yolo_model.model.22.cv2.conv,129,0.00010647020826581866
GradXAct,yolo_model.model.22.cv2.conv,130,-0.000877470534760505
GradXAct,yolo_model.model.22.cv2.conv,131,0.004163478501141071
GradXAct,yolo_model.model.22.cv2.conv,132,-0.000543201167602092
GradXAct,yolo_model.model.22.cv2.conv,133,-0.00046113505959510803
GradXAct,yolo_model.model.22.cv2.conv,134,-0.00016361873713321984
GradXAct,yolo_model.model.22.cv2.conv,135,-0.0013919570483267307
GradXAct,yolo_model.model.22.cv2.conv,136,0.00022477148741018027
GradXAct,yolo_model.model.22.cv2.conv,137,-0.00037196060293354094
GradXAct,yolo_model.model.22.cv2.conv,138,-5.296209565130994e-06
GradXAct,yolo_model.model.22.cv2.conv,139,-0.0022662319242954254
GradXAct,yolo_model.model.22.cv2.conv,140,-0.0005442589172162116
GradXAct,yolo_model.model.22.cv2.conv,141,0.006156276911497116
GradXAct,yolo_model.model.22.cv2.conv,142,-0.003152218647301197
GradXAct,yolo_model.model.22.cv2.conv,143,-0.00021272279263939708
GradXAct,yolo_model.model.22.cv2.conv,144,-0.001058564754202962
GradXAct,yolo_model.model.22.cv2.conv,145,0.00026570551563054323
GradXAct,yolo_model.model.22.cv2.conv,146,-0.0022933511063456535
GradXAct,yolo_model.model.22.cv2.conv,147,-0.000288562587229535
GradXAct,yolo_model.model.22.cv2.conv,148,0.0005090244812890887
GradXAct,yolo_model.model.22.cv2.conv,149,0.0003830859495792538
GradXAct,yolo_model.model.22.cv2.conv,150,-0.0005818238132633269
GradXAct,yolo_model.model.22.cv2.conv,151,-0.001155562000349164
GradXAct,yolo_model.model.22.cv2.conv,152,-0.002094690455123782
GradXAct,yolo_model.model.22.cv2.conv,153,-0.0001721013686619699
GradXAct,yolo_model.model.22.cv2.conv,154,-0.00013333704555407166
GradXAct,yolo_model.model.22.cv2.conv,155,-0.0027841501869261265
GradXAct,yolo_model.model.22.cv2.conv,156,-0.00021225634554866701
GradXAct,yolo_model.model.22.cv2.conv,157,-6.506502541014925e-05
GradXAct,yolo_model.model.22.cv2.conv,158,-0.0005525283049792051
GradXAct,yolo_model.model.22.cv2.conv,159,0.0009263768442906439
GradXAct,yolo_model.model.22.cv2.conv,160,-0.0004341929452493787
GradXAct,yolo_model.model.22.cv2.conv,161,0.0010255422675982118
GradXAct,yolo_model.model.22.cv2.conv,162,-0.0007674643420614302
GradXAct,yolo_model.model.22.cv2.conv,163,-0.0020865085534751415
GradXAct,yolo_model.model.22.cv2.conv,164,0.0014039009111002088
GradXAct,yolo_model.model.22.cv2.conv,165,0.00016436405712738633
GradXAct,yolo_model.model.22.cv2.conv,166,-0.00016150774899870157
GradXAct,yolo_model.model.22.cv2.conv,167,0.0001391140976920724
GradXAct,yolo_model.model.22.cv2.conv,168,0.0015229133423417807
GradXAct,yolo_model.model.22.cv2.conv,169,-0.0005238277371972799
GradXAct,yolo_model.model.22.cv2.conv,170,-0.001856346963904798
GradXAct,yolo_model.model.22.cv2.conv,171,6.521187606267631e-05
GradXAct,yolo_model.model.22.cv2.conv,172,-0.004214820917695761
GradXAct,yolo_model.model.22.cv2.conv,173,-0.0001405959774274379
GradXAct,yolo_model.model.22.cv2.conv,174,0.0006092532421462238
GradXAct,yolo_model.model.22.cv2.conv,175,-7.029627886367962e-05
GradXAct,yolo_model.model.22.cv2.conv,176,0.0003591971762944013
GradXAct,yolo_model.model.22.cv2.conv,177,-0.001830599969252944
GradXAct,yolo_model.model.22.cv2.conv,178,8.122598228510469e-05
GradXAct,yolo_model.model.22.cv2.conv,179,-0.0004938716301694512
GradXAct,yolo_model.model.22.cv2.conv,180,0.0055743372067809105
GradXAct,yolo_model.model.22.cv2.conv,181,1.867803803179413e-05
GradXAct,yolo_model.model.22.cv2.conv,182,-0.00037409449578262866
GradXAct,yolo_model.model.22.cv2.conv,183,-0.00010586301505099982
GradXAct,yolo_model.model.22.cv2.conv,184,-0.00013328358181752264
GradXAct,yolo_model.model.22.cv2.conv,185,0.00020724345813505352
GradXAct,yolo_model.model.22.cv2.conv,186,-0.00017653625400271267
GradXAct,yolo_model.model.22.cv2.conv,187,-2.4342503820662387e-05
GradXAct,yolo_model.model.22.cv2.conv,188,5.2786748710786924e-05
GradXAct,yolo_model.model.22.cv2.conv,189,5.0497736083343625e-05
GradXAct,yolo_model.model.22.cv2.conv,190,-0.00039845198625698686
GradXAct,yolo_model.model.22.cv2.conv,191,0.008465695194900036
GradXAct,yolo_model.model.22.cv2.conv,192,0.0022262923885136843
GradXAct,yolo_model.model.22.cv2.conv,193,-0.0008823625976219773
GradXAct,yolo_model.model.22.cv2.conv,194,-0.00026090265600942075
GradXAct,yolo_model.model.22.cv2.conv,195,0.00012657146726269275
GradXAct,yolo_model.model.22.cv2.conv,196,0.0006154784932732582
GradXAct,yolo_model.model.22.cv2.conv,197,-0.0023222193121910095
GradXAct,yolo_model.model.22.cv2.conv,198,0.0005815578042529523
GradXAct,yolo_model.model.22.cv2.conv,199,-0.0018859917763620615
GradXAct,yolo_model.model.22.cv2.conv,200,-0.00038663955638185143
GradXAct,yolo_model.model.22.cv2.conv,201,0.009903259575366974
GradXAct,yolo_model.model.22.cv2.conv,202,-0.00020644679898396134
GradXAct,yolo_model.model.22.cv2.conv,203,-0.000993706751614809
GradXAct,yolo_model.model.22.cv2.conv,204,-0.0002396187192061916
GradXAct,yolo_model.model.22.cv2.conv,205,0.010828990489244461
GradXAct,yolo_model.model.22.cv2.conv,206,-0.001328097190707922
GradXAct,yolo_model.model.22.cv2.conv,207,0.0017205215990543365
GradXAct,yolo_model.model.22.cv2.conv,208,0.0015559287276118994
GradXAct,yolo_model.model.22.cv2.conv,209,-0.00032727234065532684
GradXAct,yolo_model.model.22.cv2.conv,210,0.0008681596373207867
GradXAct,yolo_model.model.22.cv2.conv,211,-1.1126152458018623e-05
GradXAct,yolo_model.model.22.cv2.conv,212,-2.6557190722087398e-05
GradXAct,yolo_model.model.22.cv2.conv,213,1.6373447579098865e-05
GradXAct,yolo_model.model.22.cv2.conv,214,-0.000474982603918761
GradXAct,yolo_model.model.22.cv2.conv,215,0.00017695690621621907
GradXAct,yolo_model.model.22.cv2.conv,216,0.0002494983491487801
GradXAct,yolo_model.model.22.cv2.conv,217,0.0008063641143962741
GradXAct,yolo_model.model.22.cv2.conv,218,0.0022979560308158398
GradXAct,yolo_model.model.22.cv2.conv,219,0.0019352198578417301
GradXAct,yolo_model.model.22.cv2.conv,220,6.552031845785677e-05
GradXAct,yolo_model.model.22.cv2.conv,221,-0.007149691227823496
GradXAct,yolo_model.model.22.cv2.conv,222,0.0005420836387202144
GradXAct,yolo_model.model.22.cv2.conv,223,-0.00085265445522964
GradXAct,yolo_model.model.22.cv2.conv,224,-2.2843516489956528e-05
GradXAct,yolo_model.model.22.cv2.conv,225,0.00036771921440958977
GradXAct,yolo_model.model.22.cv2.conv,226,7.783866749377921e-05
GradXAct,yolo_model.model.22.cv2.conv,227,0.0007825632346794009
GradXAct,yolo_model.model.22.cv2.conv,228,-0.001008699182420969
GradXAct,yolo_model.model.22.cv2.conv,229,-6.072113319532946e-05
GradXAct,yolo_model.model.22.cv2.conv,230,1.597193841007538e-05
GradXAct,yolo_model.model.22.cv2.conv,231,0.0002471658226568252
GradXAct,yolo_model.model.22.cv2.conv,232,-1.7094920622184873e-05
GradXAct,yolo_model.model.22.cv2.conv,233,8.792365406407043e-06
GradXAct,yolo_model.model.22.cv2.conv,234,0.0002934284566435963
GradXAct,yolo_model.model.22.cv2.conv,235,-0.0007051185239106417
GradXAct,yolo_model.model.22.cv2.conv,236,-1.384971255902201e-05
GradXAct,yolo_model.model.22.cv2.conv,237,1.4156216820992995e-05
GradXAct,yolo_model.model.22.cv2.conv,238,0.00027641680208034813
GradXAct,yolo_model.model.22.cv2.conv,239,0.0025407690554857254
GradXAct,yolo_model.model.22.cv2.conv,240,-6.0607217164942995e-06
GradXAct,yolo_model.model.22.cv2.conv,241,0.005034016445279121
GradXAct,yolo_model.model.22.cv2.conv,242,2.1903972083237022e-05
GradXAct,yolo_model.model.22.cv2.conv,243,3.116131483693607e-05
